Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0016651~oxidoreductase activity, acting on NAD(P)H	3	0.4160887656033287	0.01660987061370297	P28331, Q9JM53, Q91YT0	625	21	66065	15.100571428571428	0.9999998252931892	0.38507495388962387	23.06047402232275
GOTERM_MF_DIRECT	GO:0004775~succinate-CoA ligase (ADP-forming) activity	3	0.4160887656033287	0.01660987061370297	P53597, Q9WUM5, Q9YGD2	625	21	66065	15.100571428571428	0.9999998252931892	0.38507495388962387	23.06047402232275
GOTERM_BP_DIRECT	GO:0015893~drug transport	3	0.4160887656033287	0.017010761646081705	P34711, O76082, P21447	647	21	67534	14.911459483329653	1.0	0.33228396718972975	25.911013990799315
GOTERM_BP_DIRECT	GO:0051402~neuron apoptotic process	5	0.6934812760055479	0.017433401196458524	Q13315, Q5RBH2, Q9JIQ3, Q9NR28, Q9JM53	647	103	67534	5.067000795306193	1.0	0.33623953994209266	26.46586233988716
GOTERM_BP_DIRECT	GO:0006855~drug transmembrane transport	5	0.6934812760055479	0.017433401196458524	Q9C8G9, P34711, O76082, Q9JK41, P21447	647	103	67534	5.067000795306193	1.0	0.33623953994209266	26.46586233988716
GOTERM_BP_DIRECT	GO:0051384~response to glucocorticoid	6	0.8321775312066574	0.017554297207094692	P17735, P05153, O88583, P00504, P01027, P01024	647	156	67534	4.0146237070502915	1.0	0.33540293505786245	26.62385463972109
GOTERM_BP_DIRECT	GO:0071456~cellular response to hypoxia	7	0.9708737864077669	0.017631481663443277	P23950, P05153, Q5R5B6, Q99MQ3, P17431, Q91WT9, P35558	647	214	67534	3.4143061433792194	1.0	0.33390543970215425	26.724555286685835
GOTERM_MF_DIRECT	GO:0034604~pyruvate dehydrogenase (NAD+) activity	3	0.4160887656033287	0.01815789024022649	Q66I21, Q5RE79, P09623	625	22	66065	14.414181818181817	0.9999999595706323	0.40301899383588435	24.934395004306765
GOTERM_MF_DIRECT	GO:0005178~integrin binding	7	0.9708737864077669	0.018425611908055667	Q07014, P53690, P55906, Q9R182, P29279, Q62469, Q8K1B8	625	219	66065	3.3786666666666667	0.9999999686188046	0.39839171517013106	25.25411361214963
GOTERM_BP_DIRECT	GO:0071223~cellular response to lipoteichoic acid	3	0.4160887656033287	0.01859468155392085	P78556, Q2TBI0, O89093	647	22	67534	14.233665870451032	1.0	0.3459210828823768	27.970309906423417
GOTERM_BP_DIRECT	GO:0050726~positive regulation of interleukin-1 alpha biosynthetic process	2	0.27739251040221913	0.01903974483240128	P78556, O89093	647	2	67534	104.38021638330757	1.0	0.3498585820764675	28.539162845119137
GOTERM_MF_DIRECT	GO:0004613~phosphoenolpyruvate carboxykinase (GTP) activity	3	0.4160887656033287	0.01976435141515144	P05153, Q9Z2V4, P35558	625	23	66065	13.787478260869563	0.9999999911686391	0.41131020978134625	26.833828163998717
GOTERM_BP_DIRECT	GO:0046655~folic acid metabolic process	3	0.4160887656033287	0.020238197654710875	P49914, P35846, P11586	647	23	67534	13.614810832605334	1.0	0.3646268372580599	30.049967885595898
GOTERM_BP_DIRECT	GO:0070814~hydrogen sulfide biosynthetic process	4	0.5547850208044383	0.020810293838681628	P35520, P18757, Q91WT9, P32929	647	61	67534	6.844604353003775	1.0	0.37001325620157854	30.760502708847405
GOTERM_CC_DIRECT	GO:0016023~cytoplasmic, membrane-bounded vesicle	10	1.3869625520110958	0.02097082681448203	Q9CQW9, Q13315, Q91ZR2, O08565, P02786, P35382, Q5ZJF4, P14222, Q8R4L0, O15524	672	408	68124	2.4846813725490193	0.9999163500897796	0.3130919291455333	25.918380105723916
GOTERM_BP_DIRECT	GO:0014823~response to activity	5	0.6934812760055479	0.020986916105434045	O08565, Q9Z2V4, P35558, Q9JK11, Q9CZ13	647	109	67534	4.78808332033521	1.0	0.3697404505337101	30.978486576391482
GOTERM_BP_DIRECT	GO:0051281~positive regulation of release of sequestered calcium ion into cytosol	4	0.5547850208044383	0.021716719038598224	A9QWP9, P26824, P97583, P25116	647	62	67534	6.7342075086004884	1.0	0.3771114838286018	31.872354249148028
GOTERM_BP_DIRECT	GO:0002548~monocyte chemotaxis	4	0.5547850208044383	0.021716719038598224	O70460, Q16627, P78556, O89093	647	62	67534	6.7342075086004884	1.0	0.3771114838286018	31.872354249148028
GOTERM_BP_DIRECT	GO:0006531~aspartate metabolic process	3	0.4160887656033287	0.021940028597651987	P05153, P00504, P00508	647	24	67534	13.047527047913446	1.0	0.3774187217038454	32.143677236453335
GOTERM_BP_DIRECT	GO:0006097~glyoxylate cycle	4	0.5547850208044383	0.02264443234725388	Q9XSG3, O88844, D4GU92, P41562	647	63	67534	6.6273153259242905	1.0	0.38416874510995136	32.99287400573648
GOTERM_BP_DIRECT	GO:0006122~mitochondrial electron transport, ubiquinol to cytochrome c	4	0.5547850208044383	0.02264443234725388	P31800, Q5RC24, Q9CZ13, P23004	647	63	67534	6.6273153259242905	1.0	0.38416874510995136	32.99287400573648
GOTERM_MF_DIRECT	GO:0003954~NADH dehydrogenase activity	3	0.4160887656033287	0.023147663051202735	P34943, O75489, Q91YT0	625	25	66065	12.684479999999999	0.9999999996443142	0.45357617733960587	30.687963166477296
GOTERM_CC_DIRECT	GO:0042571~immunoglobulin complex, circulating	3	0.4160887656033287	0.02316835283825006	P01836, B9A064, P15814	672	24	68124	12.671874999999998	0.9999690873275978	0.32927620559884174	28.2377153451001
GOTERM_CC_DIRECT	GO:0045252~oxoglutarate dehydrogenase complex	3	0.4160887656033287	0.02316835283825006	P11179, Q5PRA2, P36957	672	24	68124	12.671874999999998	0.9999690873275978	0.32927620559884174	28.2377153451001
GOTERM_BP_DIRECT	GO:0051289~protein homotetramerization	6	0.8321775312066574	0.023832110536582036	Q9W719, P18757, Q920P0, P15650, Q8BWF0, P32929	647	169	67534	3.705806498815653	1.0	0.39702325100299585	34.402037041324085
GOTERM_BP_DIRECT	GO:0046034~ATP metabolic process	5	0.6934812760055479	0.0242635491224257	Q03265, P15999, P28331, P21571, Q06647	647	114	67534	4.578079665934543	1.0	0.3998088370141557	34.90697861007519
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	19	2.6352288488210815	0.026026678242989966	P33005, Q9UHC6, P55067, Q9R182, P29279, Q60675, Q76B49, Q5R412, P05107, P48960, Q9N261, Q09101, Q99674, P55906, P25054, Q62469, Q8K1B8, Q3UZZ4, Q63198	647	1128	67534	1.7581774036195421	1.0	0.41911533330066075	36.93265026577575
GOTERM_BP_DIRECT	GO:0021762~substantia nigra development	4	0.5547850208044383	0.02656802409283158	P00367, Q5RFH9, O75489, P21571	647	67	67534	6.231654709451199	1.0	0.4229039213329293	37.54258262917881
GOTERM_CC_DIRECT	GO:0031902~late endosome membrane	8	1.1095700416088765	0.02663477863358869	Q9CQW9, Q6FQF0, Q76B49, Q503V0, Q01628, P18468, Q1LWC2, Q15546	672	292	68124	2.7773972602739723	0.9999935998471323	0.35784971516569375	31.75951387386675
GOTERM_CC_DIRECT	GO:0005654~nucleoplasm	57	7.905686546463246	0.026875269626636906	Q9EQ20, Q9Y2P8, Q5RFH9, Q5NVR2, Q07973, Q9D4V0, Q9Z1P3, Q6DV79, P40259, P25054, P10157, P23004, Q96N96, Q5RE79, P10619, Q5SXM2, Q64441, Q05826, P49312, Q3ZBD0, Q9H4B4, Q5RC80, P62314, Q99675, P61292, Q9QZ23, Q15067, P46527, P28075, Q9DCM0, Q569Z6, Q91ZR2, Q8C854, P17480, Q5E951, Q61827, Q9HCI7, P09623, Q13315, Q6B855, P30043, Q6NWF6, P52293, Q810T5, Q13115, P51145, Q5ZHN3, P27925, Q6H236, Q99615, Q8HYS5, Q96KP4, P26374, F1LP64, Q05519, Q9QYI3, O89033	672	4362	68124	1.3247077028885834	0.999994263463723	0.350156290311072	31.99778698989668
GOTERM_CC_DIRECT	GO:0042612~MHC class I protein complex	3	0.4160887656033287	0.02693210038254582	O42197, O19477, Q95460	672	26	68124	11.697115384615383	0.9999944099763776	0.3410137810244167	32.053980575732325
GOTERM_BP_DIRECT	GO:0070493~thrombin receptor signaling pathway	3	0.4160887656033287	0.027382880428143828	Q6Q308, P26824, P25116	647	27	67534	11.597801820367508	1.0	0.42985892847517093	38.45020183236251
GOTERM_BP_DIRECT	GO:0014065~phosphatidylinositol 3-kinase signaling	4	0.5547850208044383	0.027602015587050374	P23950, P17431, P35382, Q3SZZ2	647	68	67534	6.140012728429857	1.0	0.4296504910987764	38.69215310326395
GOTERM_MF_DIRECT	GO:0008480~sarcosine dehydrogenase activity	2	0.27739251040221913	0.02806935558571975	Q9UL12, Q99LB7	625	3	66065	70.46933333333334	0.9999999999967404	0.510733863627689	35.9564907270166
GOTERM_MF_DIRECT	GO:0070025~carbon monoxide binding	2	0.27739251040221913	0.02806935558571975	P35520, Q91WT9	625	3	66065	70.46933333333334	0.9999999999967404	0.510733863627689	35.9564907270166
GOTERM_MF_DIRECT	GO:0050421~nitrite reductase (NO-forming) activity	2	0.27739251040221913	0.02806935558571975	P35520, Q91WT9	625	3	66065	70.46933333333334	0.9999999999967404	0.510733863627689	35.9564907270166
GOTERM_MF_DIRECT	GO:0030342~1-alpha,25-dihydroxyvitamin D3 24-hydroxylase activity	2	0.27739251040221913	0.02806935558571975	Q64441, Q07973	625	3	66065	70.46933333333334	0.9999999999967404	0.510733863627689	35.9564907270166
GOTERM_MF_DIRECT	GO:0008403~25-hydroxycholecalciferol-24-hydroxylase activity	2	0.27739251040221913	0.02806935558571975	Q64441, Q07973	625	3	66065	70.46933333333334	0.9999999999967404	0.510733863627689	35.9564907270166
GOTERM_MF_DIRECT	GO:0004361~glutaryl-CoA dehydrogenase activity	2	0.27739251040221913	0.02806935558571975	Q60759, Q2KHZ9	625	3	66065	70.46933333333334	0.9999999999967404	0.510733863627689	35.9564907270166
GOTERM_BP_DIRECT	GO:0097403~cellular response to raffinose	2	0.27739251040221913	0.028423449224309793	P23950, P17431	647	3	67534	69.58681092220505	1.0	0.4364351134403074	39.59115657762622
GOTERM_BP_DIRECT	GO:1900134~negative regulation of renin secretion into blood stream	2	0.27739251040221913	0.028423449224309793	P26824, P25116	647	3	67534	69.58681092220505	1.0	0.4364351134403074	39.59115657762622
GOTERM_BP_DIRECT	GO:0050776~regulation of immune response	5	0.6934812760055479	0.02858197401780396	P01882, Q8CIS0, P26151, P01024, P05107	647	120	67534	4.349175682637815	1.0	0.43548527854523633	39.76321427349075
GOTERM_BP_DIRECT	GO:0009725~response to hormone	5	0.6934812760055479	0.02858197401780396	Q07014, P84245, P53690, O88583, Q9R182	647	120	67534	4.349175682637815	1.0	0.43548527854523633	39.76321427349075
GOTERM_BP_DIRECT	GO:0006911~phagocytosis, engulfment	4	0.5547850208044383	0.028657186845503106	P01836, B9A064, P26151, P15814	647	69	67534	6.0510270367134815	1.0	0.4336012524491012	39.84468614529361
GOTERM_CC_DIRECT	GO:0005788~endoplasmic reticulum lumen	9	1.248266296809986	0.028666445362353497	P13731, O95479, P04114, B8XY56, Q9UNW1, Q5R5B6, Q9ER41, Q7ZVE6, O14975	672	363	68124	2.5134297520661155	0.9999974637181941	0.34916147792661334	33.74826929725682
GOTERM_MF_DIRECT	GO:0005518~collagen binding	5	0.6934812760055479	0.029696283344581614	P13731, P55906, P13609, P22892, Q62469	625	123	66065	4.296910569105691	0.9999999999993125	0.5214496987921959	37.6139498884932
GOTERM_CC_DIRECT	GO:0005758~mitochondrial intermembrane space	7	0.9708737864077669	0.02976012394595467	A4IG32, Q07014, Q99MQ3, P28331, Q9JIQ3, Q9NR28, Q9JM53	672	235	68124	3.0196808510638298	0.9999984602505015	0.3506207766839692	34.79641217628387
GOTERM_CC_DIRECT	GO:0005751~mitochondrial respiratory chain complex IV	3	0.4160887656033287	0.030923528387055543	P00428, P19536, O13085	672	28	68124	10.861607142857142	0.9999990950681451	0.3526424072522052	35.8944479550444
GOTERM_BP_DIRECT	GO:0048008~platelet-derived growth factor receptor signaling pathway	4	0.5547850208044383	0.03194936142001231	P19637, O76080, Q5R811, Q96S65	647	72	67534	5.798900910183755	1.0	0.4671410362934957	43.31074274376031
GOTERM_MF_DIRECT	GO:0016831~carboxy-lyase activity	4	0.5547850208044383	0.03204843753057769	Q5U403, Q9Z2V4, P21953, P13439	625	73	66065	5.792	0.9999999999999278	0.5397157676942117	39.93937394533612
GOTERM_BP_DIRECT	GO:0000082~G1/S transition of mitotic cell cycle	6	0.8321775312066574	0.032163951569200495	Q9H4B4, A5D7J5, Q9EQT3, P42773, P46527, Q9R012	647	183	67534	3.4223021765018875	1.0	0.46661660732360066	43.530001318051646
GOTERM_MF_DIRECT	GO:0035925~mRNA 3'-UTR AU-rich region binding	3	0.4160887656033287	0.032544173606653765	P23950, Q7ZXW9, P17431	625	30	66065	10.5704	0.9999999999999551	0.5362506330002234	40.41900847994445
GOTERM_BP_DIRECT	GO:0042493~response to drug	13	1.8030513176144243	0.0326779733290352	Q07014, O88583, O95299, Q9DBM0, P05089, P25054, P55160, P35382, Q62469, P27925, P32794, P46527, O15524	647	680	67534	1.995504136739704	1.0	0.4692420760742091	44.05195882908194
GOTERM_CC_DIRECT	GO:0045177~apical part of cell	7	0.9708737864077669	0.03306380918872957	Q9CQW9, P19637, P81274, O95847, P20350, P56404, P21447	672	241	68124	2.9445020746887964	0.9999996601930582	0.3632385914539197	37.869713806739455
GOTERM_BP_DIRECT	GO:0007205~protein kinase C-activating G-protein coupled receptor signaling pathway	4	0.5547850208044383	0.03308880674914697	Q8VZG1, P26824, P97583, P25116	647	73	67534	5.719463911414113	1.0	0.47074767979090504	44.46586088891199
GOTERM_CC_DIRECT	GO:0002102~podosome	4	0.5547850208044383	0.03319468255603198	A5D7J5, Q9EQT3, Q8K1B8, Q9N261	672	71	68124	5.711267605633803	0.9999996799701756	0.3558660501032399	37.98864227174755
GOTERM_BP_DIRECT	GO:0061158~3'-UTR-mediated mRNA destabilization	3	0.4160887656033287	0.03330623292516215	P23950, Q7ZXW9, P17431	647	30	67534	10.438021638330756	1.0	0.4702420064471279	44.68374119220978
GOTERM_BP_DIRECT	GO:0006631~fatty acid metabolic process	8	1.1095700416088765	0.03398840783418645	Q8R197, Q9DBS4, Q6PC64, Q9R182, P01027, Q2UVX4, P01024, P01025	647	317	67534	2.6342010443736927	1.0	0.4744684175992294	45.362121712638384
GOTERM_CC_DIRECT	GO:0043025~neuronal cell body	16	2.219140083217753	0.03421240246927304	Q13509, B1AZP2, Q91ZR2, Q9ULJ8, P04114, Q9UHC6, P05089, O95847, P23576, Q09101, Q9H4B4, P25054, Q9JK11, Q9QYJ6, P0C0L4, Q9JK41	672	895	68124	1.812290502793296	0.9999997992944332	0.3563577344916854	38.90628039330001
GOTERM_BP_DIRECT	GO:0050900~leukocyte migration	5	0.6934812760055479	0.035006448684428905	P62937, P04233, P04114, Q90474, P05107	647	128	67534	4.0773522024729525	1.0	0.4819370528908199	46.35992915269441
GOTERM_BP_DIRECT	GO:0031638~zymogen activation	3	0.4160887656033287	0.03538195491327262	P53690, O46427, Q3ZCJ8	647	31	67534	10.101311262900731	1.0	0.482923864654654	46.72361577139223
GOTERM_MF_DIRECT	GO:0020037~heme binding	15	2.0804438280166435	0.03562412468797442	Q9I426, P35520, A7MBU6, A4QVH4, Q64441, P14650, Q07973, P00125, Q4R8S6, Q91WT9, P14527, Q01741, P02141, P02142, P02019	625	858	66065	1.847972027972028	0.9999999999999977	0.5604127737339994	43.31950923769685
GOTERM_MF_DIRECT	GO:0003824~catalytic activity	17	2.3578363384188625	0.03620529224128845	Q6NYL5, Q5RIC0, Q9Y2P8, Q6NY77, P35492, P31800, Q12275, Q9WUM5, Q9CZ13, P21953, P13439, Q1NZ26, Q6B855, P18757, Q99L27, Q96I99, Q8R2Y0	625	1022	66065	1.758285714285714	0.9999999999999987	0.5576630525294066	43.851770326030184
GOTERM_MF_DIRECT	GO:0050660~flavin adenine dinucleotide binding	12	1.6643550624133148	0.03625887640397672	Q60759, O01884, Q7ZVF3, Q2KHZ9, Q9UL12, P15650, Q9DBS4, P13804, Q9JM53, Q99LB7, Q15067, P09623	625	622	66065	2.0393054662379417	0.9999999999999988	0.5497332846047732	43.90060895482525
GOTERM_MF_DIRECT	GO:0070026~nitric oxide binding	2	0.27739251040221913	0.03724989389892049	P35520, Q91WT9	625	4	66065	52.852000000000004	0.9999999999999996	0.5513459206175207	44.79672215372579
GOTERM_MF_DIRECT	GO:0031731~CCR6 chemokine receptor binding	2	0.27739251040221913	0.03724989389892049	P78556, O89093	625	4	66065	52.852000000000004	0.9999999999999996	0.5513459206175207	44.79672215372579
GOTERM_CC_DIRECT	GO:0005577~fibrinogen complex	3	0.4160887656033287	0.03731503008809112	P02679, P12799, P17634	672	31	68124	9.810483870967742	0.9999999517500601	0.37372684046574445	41.62651150248651
GOTERM_CC_DIRECT	GO:0031301~integral component of organelle membrane	3	0.4160887656033287	0.03731503008809112	O89051, Q9Z2P8, O42204	672	31	68124	9.810483870967742	0.9999999517500601	0.37372684046574445	41.62651150248651
GOTERM_BP_DIRECT	GO:0045860~positive regulation of protein kinase activity	5	0.6934812760055479	0.037613861672499485	O70460, P98165, Q9ULJ8, P18660, Q15546	647	131	67534	3.983977724553724	1.0	0.5016491456203316	48.837750357885476
GOTERM_BP_DIRECT	GO:1904582~positive regulation of intracellular mRNA localization	2	0.27739251040221913	0.037717528268576675	P23950, P17431	647	4	67534	52.190108191653785	1.0	0.4999021295856577	48.93399817218307
GOTERM_BP_DIRECT	GO:0072679~thymocyte migration	2	0.27739251040221913	0.037717528268576675	P78556, O89093	647	4	67534	52.190108191653785	1.0	0.4999021295856577	48.93399817218307
GOTERM_BP_DIRECT	GO:1902172~regulation of keratinocyte apoptotic process	2	0.27739251040221913	0.037717528268576675	P23950, P17431	647	4	67534	52.190108191653785	1.0	0.4999021295856577	48.93399817218307
GOTERM_BP_DIRECT	GO:0060696~regulation of phospholipid catabolic process	2	0.27739251040221913	0.037717528268576675	O88844, P41562	647	4	67534	52.190108191653785	1.0	0.4999021295856577	48.93399817218307
GOTERM_CC_DIRECT	GO:0043231~intracellular membrane-bounded organelle	21	2.912621359223301	0.03845530580479839	P51659, P10619, O89051, Q6UX65, P70691, Q91ZR2, P04114, P02786, P29279, P35576, Q68FU3, P56404, Q9UBJ2, Q3LRP1, Q8K339, Q99675, P22892, O75170, Q01741, Q9Y4X1, Q15067	672	1311	68124	1.6238558352402745	0.999999971458436	0.37469198737927367	42.597639347378646
GOTERM_CC_DIRECT	GO:0045244~succinate-CoA ligase complex (GDP-forming)	2	0.27739251040221913	0.03882130065949065	Q96I99, Q9WUM5	672	4	68124	50.68749999999999	0.9999999758880094	0.369721563333993	42.906145515027774
GOTERM_BP_DIRECT	GO:0045732~positive regulation of protein catabolic process	5	0.6934812760055479	0.03941243912250654	P25054, Q63514, P19139, P46527, Q9R012	647	133	67534	3.9240682850867508	1.0	0.5128128349874614	50.48360616994672
GOTERM_BP_DIRECT	GO:0010759~positive regulation of macrophage chemotaxis	3	0.4160887656033287	0.03967846265836276	Q9I8N6, Q99969, P97468	647	33	67534	9.489110580300688	1.0	0.5125124790736597	50.722760669023
GOTERM_BP_DIRECT	GO:0006563~L-serine metabolic process	3	0.4160887656033287	0.03967846265836276	P35520, Q5RB83, Q91WT9	647	33	67534	9.489110580300688	1.0	0.5125124790736597	50.722760669023
GOTERM_BP_DIRECT	GO:0006749~glutathione metabolic process	5	0.6934812760055479	0.04032983128980325	P18757, O88844, Q9DCM0, P41562, Q8BWF0	647	134	67534	3.8947841934069993	1.0	0.5156536299244436	51.30375003665697
GOTERM_MF_DIRECT	GO:0051219~phosphoprotein binding	4	0.5547850208044383	0.040361430593679554	Q569Z6, Q07014, P08169, P19637	625	80	66065	5.2852	1.0	0.5728078181976695	47.52397747624125
GOTERM_MF_DIRECT	GO:0051287~NAD binding	10	1.3869625520110958	0.040472591097110294	Q9XSG3, O88844, D4GU92, P41562, Q8BMF3, P31937, O88989, Q8BWF0, O57656, Q91YT0	625	480	66065	2.202166666666667	1.0	0.5658526187015875	47.619035237608486
GOTERM_MF_DIRECT	GO:0015078~hydrogen ion transmembrane transporter activity	5	0.6934812760055479	0.040601980821488665	Q5RFH9, Q35920, P56384, P21571, Q794C0	625	136	66065	3.886176470588235	1.0	0.5592529724867343	47.729478515130374
GOTERM_CC_DIRECT	GO:0005741~mitochondrial outer membrane	10	1.3869625520110958	0.04086781818814966	Q9Z1P3, P82013, Q8HYS5, Q6PA35, P05089, O46629, Q99MQ3, Q6DGU5, P19367, Q8IVP5	672	462	68124	2.194264069264069	0.9999999906209431	0.3774733795036509	44.602997533443734
GOTERM_MF_DIRECT	GO:0034987~immunoglobulin receptor binding	3	0.4160887656033287	0.04095105234577733	P01836, B9A064, P15814	625	34	66065	9.326823529411763	1.0	0.5548121566955238	48.026349392485145
GOTERM_BP_DIRECT	GO:0008631~intrinsic apoptotic signaling pathway in response to oxidative stress	3	0.4160887656033287	0.04189702732490663	Q5RBH2, Q9JIQ3, Q9NR28	647	34	67534	9.210019092644785	1.0	0.5267008396976282	52.67526330016763
GOTERM_BP_DIRECT	GO:0008202~steroid metabolic process	5	0.6934812760055479	0.042200826092542866	Q7ZW77, Q5U403, P35576, Q7T2V2, Q7ZUS4	647	136	67534	3.8375079552686606	1.0	0.5266424755225851	52.93687965924685
GOTERM_BP_DIRECT	GO:0006102~isocitrate metabolic process	3	0.4160887656033287	0.04416101305603767	Q9XSG3, O88844, P41562	647	35	67534	8.946875689997793	1.0	0.5404894389802974	54.59239376239804
GOTERM_BP_DIRECT	GO:0050871~positive regulation of B cell activation	3	0.4160887656033287	0.04416101305603767	P01836, B9A064, P15814	647	35	67534	8.946875689997793	1.0	0.5404894389802974	54.59239376239804
GOTERM_BP_DIRECT	GO:0070527~platelet aggregation	4	0.5547850208044383	0.04562212578147858	P02679, Q6Q308, Q8K1B8, P12799	647	83	67534	5.030371873894341	1.0	0.5497605708171083	55.79052188590266
GOTERM_MF_DIRECT	GO:0004122~cystathionine beta-synthase activity	2	0.27739251040221913	0.04634385351876796	P35520, Q91WT9	625	5	66065	42.2816	1.0	0.5932893144616003	52.41680172528492
GOTERM_BP_DIRECT	GO:1900153~positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	3	0.4160887656033287	0.04646935087467294	P23950, Q7ZXW9, P17431	647	36	67534	8.69835136527563	1.0	0.5538828440030742	56.47153770482145
GOTERM_BP_DIRECT	GO:2000778~positive regulation of interleukin-6 secretion	3	0.4160887656033287	0.04646935087467294	P26824, Q3SZZ2, P25116	647	36	67534	8.69835136527563	1.0	0.5538828440030742	56.47153770482145
GOTERM_BP_DIRECT	GO:2000811~negative regulation of anoikis	3	0.4160887656033287	0.04646935087467294	P06731, Q9Z1P3, Q8HYS5	647	36	67534	8.69835136527563	1.0	0.5538828440030742	56.47153770482145
GOTERM_BP_DIRECT	GO:0071377~cellular response to glucagon stimulus	3	0.4160887656033287	0.04646935087467294	P05153, P05089, P35558	647	36	67534	8.69835136527563	1.0	0.5538828440030742	56.47153770482145
GOTERM_BP_DIRECT	GO:0006144~purine nucleobase metabolic process	3	0.4160887656033287	0.04646935087467294	Q06S87, Q99L27, Q6DGA6	647	36	67534	8.69835136527563	1.0	0.5538828440030742	56.47153770482145
GOTERM_BP_DIRECT	GO:0043372~positive regulation of CD4-positive, alpha-beta T cell differentiation	2	0.27739251040221913	0.04692283667646791	Q01151, P55160	647	5	67534	41.75208655332303	1.0	0.5548270391351684	56.83198227928451
GOTERM_BP_DIRECT	GO:1901991~negative regulation of mitotic cell cycle phase transition	2	0.27739251040221913	0.04692283667646791	P23950, P17431	647	5	67534	41.75208655332303	1.0	0.5548270391351684	56.83198227928451
GOTERM_BP_DIRECT	GO:1904640~response to methionine	2	0.27739251040221913	0.04692283667646791	P05153, P35558	647	5	67534	41.75208655332303	1.0	0.5548270391351684	56.83198227928451
GOTERM_BP_DIRECT	GO:1904831~positive regulation of aortic smooth muscle cell differentiation	2	0.27739251040221913	0.04692283667646791	P18757, P32929	647	5	67534	41.75208655332303	1.0	0.5548270391351684	56.83198227928451
GOTERM_BP_DIRECT	GO:0032651~regulation of interleukin-1 beta production	2	0.27739251040221913	0.04692283667646791	P26824, P25116	647	5	67534	41.75208655332303	1.0	0.5548270391351684	56.83198227928451
GOTERM_BP_DIRECT	GO:0009069~serine family amino acid metabolic process	2	0.27739251040221913	0.04692283667646791	P05153, P11586	647	5	67534	41.75208655332303	1.0	0.5548270391351684	56.83198227928451
GOTERM_BP_DIRECT	GO:0002507~tolerance induction	2	0.27739251040221913	0.04692283667646791	P01027, P01024	647	5	67534	41.75208655332303	1.0	0.5548270391351684	56.83198227928451
GOTERM_BP_DIRECT	GO:0045907~positive regulation of vasoconstriction	4	0.5547850208044383	0.04698745963386177	P02679, P26824, P12799, P25116	647	84	67534	4.970486494443217	1.0	0.5527159877679089	56.88311694756598
GOTERM_BP_DIRECT	GO:0035999~tetrahydrofolate interconversion	5	0.6934812760055479	0.047089372240535034	Q9UL12, P49914, Q99LB7, P11586, Q9YH58	647	141	67534	3.701426112883247	1.0	0.5509173113423071	56.96364203598513
GOTERM_CC_DIRECT	GO:0005581~collagen trimer	6	0.8321775312066574	0.048695866147085556	O93484, P31722, P02457, Q2KIV9, Q60754, Q7Z5L3	672	200	68124	3.04125	0.9999999997514081	0.42470953318918736	50.67048608539339
GOTERM_MF_DIRECT	GO:0046982~protein heterodimerization activity	15	2.0804438280166435	0.049519546914355665	P70691, Q9DBM0, Q5R5B6, Q28072, Q9WUM5, Q3SZZ2, P05107, Q05826, P84245, Q9Z1P3, Q8HYS5, Q7ZW38, P67776, Q96I99, Q62469	625	900	66065	1.7617333333333334	1.0	0.6107895714432516	54.83721600186209
GOTERM_BP_DIRECT	GO:0032868~response to insulin	5	0.6934812760055479	0.050166896105353784	P05153, Q07014, O88583, Q9Z2V4, P35558	647	144	67534	3.6243130688648466	1.0	0.5717873782440737	59.32958151260428
GOTERM_BP_DIRECT	GO:0034097~response to cytokine	5	0.6934812760055479	0.050166896105353784	P51145, Q9Z1P3, Q9EP73, O88583, Q8HYS5	647	144	67534	3.6243130688648466	1.0	0.5717873782440737	59.32958151260428
GOTERM_BP_DIRECT	GO:0007166~cell surface receptor signaling pathway	10	1.3869625520110958	0.05100885519178802	P01031, P01015, P19397, Q9EP73, P26151, P56159, Q76B49, Q28072, P48960, Q99J59	647	496	67534	2.1044398464376526	1.0	0.5754095375036177	59.95517226865338
GOTERM_BP_DIRECT	GO:0051258~protein polymerization	3	0.4160887656033287	0.05121488784614438	P02679, P12799, P17634	647	38	67534	8.240543398682176	1.0	0.5743446054769521	60.106870588416704
GOTERM_BP_DIRECT	GO:0050667~homocysteine metabolic process	3	0.4160887656033287	0.05121488784614438	P35520, P18757, Q91WT9	647	38	67534	8.240543398682176	1.0	0.5743446054769521	60.106870588416704
GOTERM_BP_DIRECT	GO:0006094~gluconeogenesis	7	0.9708737864077669	0.05164028191722527	P05153, Q5ZLN1, Q9Z2V4, P00504, P35558, P35576, P00508	647	277	67534	2.637767201022213	1.0	0.57488144211296	60.41836851141809
GOTERM_BP_DIRECT	GO:0032869~cellular response to insulin stimulus	6	0.8321775312066574	0.05237571756976615	P23950, P05153, P17431, P00504, P35558, Q3SZZ2	647	210	67534	2.9822918966659304	1.0	0.5776308921086971	60.951494198499155
